pid,bid,top-k,boost,boost.functions.count,boost.includes,boost.preprocess.number,boost.preprocess.size,boost.preprocess.time,boost.preprocess.time_p,boost.profile.number,boost.profile.size,boost.profile.time,coarse-grained.profile.number,coarse-grained.profile.size,coarse-grained.profile.time,end,fine-grained.preprocess.number,fine-grained.preprocess.size,fine-grained.preprocess.time,fine-grained.preprocess.time_p,fine-grained.profile.number,fine-grained.profile.size,fine-grained.profile.time,prune-minus-boost.profile.number,prune-minus-boost.profile.size,prune-minus-boost.profile.time,prune.functions.count,prune.includes,prune.preprocess.number,prune.preprocess.size,prune.preprocess.time,prune.preprocess.time_p,prune.profile.number,prune.profile.size,prune.profile.time,start,theta,inst_num,inst,percent2_1_1,percent2_1_0,percent2_1,percent2_2_0,percent2_2,percent3_1_0,percent3_1,percent3_2_0,percent3_2,percent4_1_0,percent4_1,percent4_2_0,percent4_2,max,min,drop,boost.mine.size,boost.mine.time,fine-grained.mine.size,fine-grained.mine.time,prune.mine.size,prune.mine.time
grep,4_12,1,0.05,13.0,0.0,2467.0,1640332.0,14414.0,14224.0,352780.0,280217.0,26791.0,131.0,352.0,6377.0,0.0,4860.0,2967408.0,118099.0,117784.0,2545716.0,2050906.0,343702.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.6756770000000001,352911.0,0.13862936792635155,26791.0,33169.0,0.09650511198654649,280573.0,0.13680441716977765,14224.0,0.1207634313658901,1640332.0,0.5527827652955036,3977.0,0.2226763717805151,5888.0,1.0158730158730158,20.0,0.0,False,177168.0,7000.0,471936.0,45000.0,,
grep,4_12,5,0.05,13.0,0.0,2467.0,1640332.0,14414.0,14224.0,352780.0,280217.0,26791.0,131.0,352.0,6377.0,0.0,4860.0,2967408.0,118099.0,117784.0,2545716.0,2050906.0,343702.0,432972.0,344191.0,47876.0,20.0,0.0,4759.0,1910552.0,46290.0,46069.0,788236.0,626120.0,71629.0,0.0,0.662301,785883.0,0.3087080412740463,3038.0,81044.0,0.23579728951242646,624760.0,0.30462634562481167,60293.0,0.51189465462202,1910552.0,0.6438454031262301,24174.0,1.3535274356103024,5888.0,1.0158730158730158,20.0,0.0,False,176608.0,7000.0,475056.0,47000.0,464752.0,42000.0
grep,4_12,10,0.05,13.0,0.0,2467.0,1640332.0,14414.0,14224.0,352780.0,280217.0,26791.0,131.0,352.0,6377.0,0.0,4860.0,2967408.0,118099.0,117784.0,2545716.0,2050906.0,343702.0,432972.0,344191.0,46416.0,20.0,0.0,4759.0,1908876.0,43221.0,42980.0,788236.0,626120.0,71679.0,0.0,0.651664,785883.0,0.3087080412740463,1528.0,79584.0,0.2315494236286085,624760.0,0.30462634562481167,57204.0,0.4856686816545541,1908876.0,0.6432806004432151,23424.0,1.3115341545352743,5888.0,1.0158730158730158,20.0,0.0,False,177312.0,6000.0,476832.0,46000.0,467104.0,45000.0
gzip,1_13,1,0.05,11.0,0.0,440.0,622792.0,2899.0,2786.0,215050.0,44842.0,18879.0,81.0,74.0,14070.0,0.0,590.0,2170040.0,48895.0,48701.0,3434614.0,758755.0,739165.0,124388.0,25977.0,17707.0,11.0,0.0,579.0,1123136.0,4424.0,4219.0,329706.0,68725.0,22081.0,0.0,0.07671900000000001,339519.0,0.09885215631217947,14505.0,50656.0,0.0685313833853064,70893.0,0.09343332169145509,7005.0,0.14383688219954416,1123136.0,0.5175646531861163,2950.0,1.0873571691854036,5924.0,0.9926273458445041,11.0,11.0,False,27296.0,0.0,31856.0,0.0,32048.0,1000.0
gzip,1_13,5,0.05,11.0,0.0,440.0,622792.0,2899.0,2786.0,215050.0,44842.0,18879.0,81.0,74.0,14070.0,0.0,590.0,2170040.0,48895.0,48701.0,3434614.0,758755.0,739165.0,124388.0,25977.0,17835.0,11.0,0.0,579.0,1123608.0,4208.0,4042.0,329706.0,68725.0,22292.0,0.0,0.05794,339519.0,0.09885215631217947,14422.0,50784.0,0.06870455175772662,70893.0,0.09343332169145509,6828.0,0.14020245990842078,1123608.0,0.5177821606974987,3018.0,1.1124216734242536,5856.0,0.9812332439678284,11.0,11.0,False,28128.0,0.0,35168.0,0.0,34672.0,1000.0
gzip,1_13,10,0.05,11.0,0.0,440.0,622792.0,2899.0,2786.0,215050.0,44842.0,18879.0,81.0,74.0,14070.0,0.0,590.0,2170040.0,48895.0,48701.0,3434614.0,758755.0,739165.0,124388.0,25977.0,16980.0,11.0,0.0,579.0,1122516.0,4521.0,4387.0,329706.0,68725.0,21161.0,0.0,0.05794,339519.0,0.09885215631217947,14698.0,49929.0,0.06754784114507587,70893.0,0.09343332169145509,7173.0,0.1472865033572206,1122516.0,0.5172789441669278,3454.0,1.2731293770733505,5820.0,0.975201072386059,11.0,11.0,False,29840.0,0.0,40528.0,0.0,40960.0,0.0
gzip,1_15,1,0.05,5.0,0.0,4290.0,725172.0,3581.0,3400.0,169470.0,45148.0,389124.0,81.0,864.0,14049.0,0.0,27604.0,2550756.0,112272.0,111619.0,3434614.0,759780.0,680085.0,270362.0,57096.0,20361.0,9.0,0.0,1280.0,741464.0,4726.0,4553.0,0.0,0.0,0.0,0.0,0.291636,439913.0,0.12808222408689884,409485.0,423534.0,0.622766271863076,103108.0,0.13570770486193373,7953.0,0.0712513102607979,741464.0,0.29068401681697503,2829.0,0.04596711295983361,5856.0,0.991198375084631,34.0,9.0,False,37152.0,0.0,570672.0,179000.0,43216.0,0.0
gzip,1_15,5,0.05,5.0,0.0,4290.0,725172.0,3581.0,3400.0,169470.0,45148.0,389124.0,81.0,864.0,14049.0,0.0,27604.0,2550756.0,112272.0,111619.0,3434614.0,759780.0,680085.0,1319654.0,308108.0,225934.0,34.0,0.0,26767.0,1781772.0,53819.0,53567.0,0.0,0.0,0.0,0.0,0.185128,1489205.0,0.4335872968549013,615058.0,629107.0,0.9250417227258357,354120.0,0.46608228697780935,56967.0,0.5103700982807586,1781772.0,0.6985270249290798,66578.0,1.0817951384375406,5856.0,0.991198375084631,34.0,9.0,False,37136.0,0.0,567040.0,171000.0,565216.0,171000.0
gzip,1_15,10,0.05,5.0,0.0,4290.0,725172.0,3581.0,3400.0,169470.0,45148.0,389124.0,81.0,864.0,14049.0,0.0,27604.0,2550756.0,112272.0,111619.0,3434614.0,759780.0,680085.0,1319654.0,308108.0,223680.0,34.0,0.0,26767.0,1770576.0,44128.0,43930.0,0.0,0.0,0.0,0.0,0.173492,1489205.0,0.4335872968549013,612804.0,626853.0,0.9217274311299323,354120.0,0.46608228697780935,47330.0,0.4240317508667879,1770576.0,0.6941377379882671,61967.0,1.0068731314181725,5856.0,0.991198375084631,34.0,9.0,False,37376.0,1000.0,668816.0,184000.0,658656.0,186000.0
gzip,1_16,1,0.05,2.0,0.0,53.0,585988.0,2736.0,2576.0,193886.0,40908.0,18855.0,81.0,864.0,13735.0,0.0,1044.0,2372824.0,59271.0,58927.0,3441456.0,759636.0,782654.0,263572.0,55392.0,19888.0,9.0,0.0,604.0,1127652.0,6182.0,6024.0,0.0,0.0,0.0,0.0,0.312733,457539.0,0.13294925171206606,38743.0,52478.0,0.0670513406946109,97164.0,0.12790862992275248,8600.0,0.14594328576034754,1127652.0,0.47523625856784996,5766.0,3.898580121703854,5800.0,0.9890859481582538,10.0,9.0,False,20160.0,0.0,29936.0,0.0,27872.0,0.0
gzip,1_16,5,0.05,2.0,0.0,53.0,585988.0,2736.0,2576.0,193886.0,40908.0,18855.0,81.0,864.0,13735.0,0.0,1044.0,2372824.0,59271.0,58927.0,3441456.0,759636.0,782654.0,287758.0,60504.0,20699.0,10.0,0.0,712.0,1165016.0,8273.0,8042.0,0.0,0.0,0.0,0.0,0.171701,481725.0,0.13997709109167747,39554.0,53289.0,0.06808755848689203,102276.0,0.13463816880716553,10618.0,0.18018904746550818,1165016.0,0.490982896329437,4528.0,3.061528059499662,5840.0,0.9959072305593452,10.0,9.0,False,19824.0,0.0,29904.0,0.0,27600.0,0.0
gzip,1_16,10,0.05,2.0,0.0,53.0,585988.0,2736.0,2576.0,193886.0,40908.0,18855.0,81.0,864.0,13735.0,0.0,1044.0,2372824.0,59271.0,58927.0,3441456.0,759636.0,782654.0,287758.0,60504.0,20955.0,10.0,0.0,712.0,1166512.0,8884.0,8676.0,0.0,0.0,0.0,0.0,0.171701,481725.0,0.13997709109167747,39810.0,53545.0,0.06841465066300051,102276.0,0.13463816880716553,11252.0,0.19094812225295704,1166512.0,0.4916133687117123,5790.0,3.9148073022312375,5800.0,0.9890859481582538,10.0,9.0,False,20112.0,0.0,29104.0,1000.0,28144.0,0.0
gzip,1_4,1,0.05,5.0,0.0,3466.0,1124716.0,3201.0,3016.0,168932.0,42700.0,323800.0,81.0,74.0,14281.0,0.0,30769.0,2453604.0,79182.0,78915.0,3434614.0,759213.0,654456.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.230985,169013.0,0.04920873204383375,323800.0,338082.0,0.5165847665847666,42778.0,0.056345189031273175,3016.0,0.038218336184502315,1124716.0,0.45839344898361756,3057.0,0.0053858066289290225,5844.0,1.0159944367176634,35.0,0.0,False,99200.0,5000.0,1807776.0,1424000.0,,
gzip,1_4,5,0.05,5.0,0.0,3466.0,1124716.0,3201.0,3016.0,168932.0,42700.0,323800.0,81.0,74.0,14281.0,0.0,30769.0,2453604.0,79182.0,78915.0,3434614.0,759213.0,654456.0,1336614.0,313038.0,302281.0,35.0,0.0,30542.0,2088808.0,62725.0,62512.0,1512134.0,357237.0,650338.0,0.0,0.155867,1505627.0,0.4383686201710003,-24257.0,640362.0,0.9784645568227658,355812.0,0.46865899293083757,65528.0,0.8303617816638155,2088808.0,0.8513223812807609,585925.0,1.0322796038780626,5844.0,1.0159944367176634,35.0,0.0,False,101168.0,6000.0,1904832.0,1276000.0,1872192.0,1330000.0
gzip,1_4,10,0.05,5.0,0.0,3466.0,1124716.0,3201.0,3016.0,168932.0,42700.0,323800.0,81.0,74.0,14281.0,0.0,30769.0,2453604.0,79182.0,78915.0,3434614.0,759213.0,654456.0,1336614.0,313038.0,320286.0,35.0,0.0,30539.0,2018280.0,62060.0,61779.0,1512134.0,357237.0,686965.0,0.0,0.147232,1505627.0,0.4383686201710003,-42879.0,658367.0,1.0059759556028214,355812.0,0.46865899293083757,64795.0,0.8210733067224228,2018280.0,0.8225777264790896,682741.0,1.202849526870013,5844.0,1.0159944367176634,35.0,0.0,False,116560.0,5000.0,2268976.0,1379000.0,2255904.0,1308000.0
gzip,1_5,1,0.05,12.0,0.0,835.0,688216.0,2350.0,2211.0,184180.0,38425.0,16448.0,81.0,73.0,13519.0,0.0,1419.0,2319960.0,43832.0,43587.0,3434614.0,755493.0,608452.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.384737,184261.0,0.05364824111239283,16449.0,29968.0,0.04925285807261707,38502.0,0.05096274882758675,2211.0,0.050726133939018515,688216.0,0.29664994224038344,2023.0,0.6321875,5852.0,1.0075757575757576,16.0,0.0,False,23488.0,0.0,30224.0,1000.0,,
gzip,1_5,5,0.05,12.0,0.0,835.0,688216.0,2350.0,2211.0,184180.0,38425.0,16448.0,81.0,73.0,13519.0,0.0,1419.0,2319960.0,43832.0,43587.0,3434614.0,755493.0,608452.0,246832.0,51460.0,20011.0,15.0,0.0,1135.0,1446792.0,5657.0,5499.0,403996.0,84191.0,23903.0,0.0,0.34216199999999997,431093.0,0.12551424992735719,12556.0,49978.0,0.08213959359160625,89958.0,0.11907191727785697,7710.0,0.17688760410214055,1446792.0,0.6236279935860963,3917.0,1.2240625,5876.0,1.0117079889807163,16.0,0.0,False,31920.0,0.0,62512.0,0.0,61200.0,0.0
gzip,1_5,10,0.05,12.0,0.0,835.0,688216.0,2350.0,2211.0,184180.0,38425.0,16448.0,81.0,73.0,13519.0,0.0,1419.0,2319960.0,43832.0,43587.0,3434614.0,755493.0,608452.0,246832.0,51460.0,19818.0,16.0,0.0,1144.0,1450888.0,5871.0,5680.0,414376.0,86351.0,22702.0,0.0,0.30052399999999996,431093.0,0.12551424992735719,13564.0,49785.0,0.08182239519304728,89958.0,0.11907191727785697,7891.0,0.1810402184137472,1450888.0,0.6253935412679529,4363.0,1.3634375,6000.0,1.0330578512396693,16.0,0.0,False,31520.0,0.0,65296.0,0.0,64032.0,0.0
gzip,2_1,1,0.05,5.0,0.0,5331.0,1116244.0,4777.0,4633.0,233158.0,59196.0,212784.0,98.0,864.0,13279.0,0.0,27437.0,2852388.0,88488.0,88142.0,4032690.0,882196.0,460729.0,1254434.0,286628.0,163744.0,31.0,0.0,21926.0,1749340.0,43933.0,43732.0,0.0,0.0,0.0,0.0,0.7199479999999999,1487690.0,0.3689076026176076,376528.0,389807.0,0.8460656915453553,346688.0,0.39298296523675014,48365.0,0.5487168432756234,1749340.0,0.6132896366132518,125708.0,0.7741021725208138,5836.0,1.0034387895460797,33.0,31.0,False,74848.0,1000.0,838448.0,395000.0,737744.0,286000.0
gzip,2_1,5,0.05,5.0,0.0,5331.0,1116244.0,4777.0,4633.0,233158.0,59196.0,212784.0,98.0,864.0,13279.0,0.0,27437.0,2852388.0,88488.0,88142.0,4032690.0,882196.0,460729.0,1254434.0,286628.0,164652.0,33.0,0.0,22255.0,1772908.0,45222.0,44991.0,0.0,0.0,0.0,0.0,0.6583180000000001,1487690.0,0.3689076026176076,377436.0,390715.0,0.8480364813154805,346688.0,0.39298296523675014,49624.0,0.5630006126477729,1772908.0,0.6215521871498548,117699.0,0.7247832405537219,5836.0,1.0034387895460797,33.0,31.0,False,75552.0,1000.0,839808.0,367000.0,752912.0,270000.0
gzip,2_1,10,0.05,5.0,0.0,5331.0,1116244.0,4777.0,4633.0,233158.0,59196.0,212784.0,98.0,864.0,13279.0,0.0,27437.0,2852388.0,88488.0,88142.0,4032690.0,882196.0,460729.0,1254434.0,286628.0,166831.0,33.0,0.0,22255.0,1760976.0,45651.0,45430.0,0.0,0.0,0.0,0.0,0.603835,1487690.0,0.3689076026176076,379615.0,392894.0,0.8527659426691179,346688.0,0.39298296523675014,50063.0,0.567981212134964,1760976.0,0.6173690255322909,119729.0,0.7372838563476033,5836.0,1.0034387895460797,33.0,31.0,False,75488.0,0.0,904304.0,352000.0,814864.0,267000.0
gzip,2_3,1,0.05,14.0,0.0,913.0,748688.0,4177.0,4033.0000000000014,248164.0,54440.0,24274.0,98.0,864.0,13210.0,0.0,42282.0,2679928.0,174102.0,173749.0,4032690.0,883728.0,737210.0,1403940.0,330400.0,595947.0,36.0,0.0,41336.0,1879944.0,87818.0,87586.0,0.0,0.0,0.0,0.0,0.349774,1652202.0,0.4097022086994041,620221.0,633431.0,0.8592273571980846,385704.0,0.4364510347075118,91619.0,0.5273066319806157,1879944.0,0.7014904878041499,431098.0,0.9157470563619331,5792.0,1.0083565459610029,45.0,36.0,False,34672.0,0.0,1363264.0,1094000.0,1303440.0,1083000.0
gzip,2_3,5,0.05,14.0,0.0,913.0,748688.0,4177.0,4033.0000000000014,248164.0,54440.0,24274.0,98.0,864.0,13210.0,0.0,42282.0,2679928.0,174102.0,173749.0,4032690.0,883728.0,737210.0,1403940.0,330400.0,580792.0,36.0,0.0,41336.0,1877788.0,105087.0,104835.0,0.0,0.0,0.0,0.0,0.30894299999999997,1652202.0,0.4097022086994041,605066.0,618276.0,0.8386701211323775,385704.0,0.4364510347075118,108868.0,0.6265820234936604,1877788.0,0.7006859885787976,416539.0,0.8848205352609924,5792.0,1.0083565459610029,45.0,36.0,False,44784.0,0.0,2715904.0,1145000.0,2446000.0,990000.0
gzip,2_3,10,0.05,14.0,0.0,913.0,748688.0,4177.0,4033.0000000000014,248164.0,54440.0,24274.0,98.0,864.0,13210.0,0.0,42282.0,2679928.0,174102.0,173749.0,4032690.0,883728.0,737210.0,1403940.0,330400.0,603765.0,45.0,0.0,41822.0,1893848.0,150540.0,150285.0,0.0,0.0,0.0,0.0,0.307131,1652202.0,0.4097022086994041,628039.0,641249.0,0.8698322052061149,385704.0,0.4364510347075118,154318.0,0.888166262827412,1893848.0,0.7066786868900956,557757.0,1.1847986557934918,5792.0,1.0083565459610029,45.0,36.0,False,72880.0,0.0,10382512.0,1103000.0,10266768.0,1137000.0
gzip,5_1,1,0.05,4.0,0.0,5440.0,956176.0,4093.0,3935.0,206652.0,56356.0,233175.0,97.0,864.0,13380.0,0.0,27110.0,2929980.0,127472.0,127141.0,4005694.0,876348.0,464482.0,1164658.0,264492.0,135583.0,32.0,0.0,21946.0,1893532.0,43151.0,42908.0,0.0,0.0,0.0,0.0,0.6786770000000001,1371407.0,0.3423643942847357,368758.0,382138.0,0.8227186414112926,321712.0,0.3671053051983915,46843.0,0.3684334715001455,1893532.0,0.6462610666284412,127443.0,0.698268068575937,5912.0,1.0285316631871955,33.0,32.0,False,74384.0,1000.0,727904.0,350000.0,663696.0,237000.0
gzip,5_1,5,0.05,4.0,0.0,5440.0,956176.0,4093.0,3935.0,206652.0,56356.0,233175.0,97.0,864.0,13380.0,0.0,27110.0,2929980.0,127472.0,127141.0,4005694.0,876348.0,464482.0,1192930.0,270448.0,142117.0,33.0,0.0,21987.0,1759640.0,42741.0,42504.0,0.0,0.0,0.0,0.0,0.541992,1399679.0,0.34942234728863464,375292.0,388672.0,0.836785924965876,327668.0,0.37390169202189083,46439.0,0.3652558969962483,1759640.0,0.6005638263742414,116539.0,0.6385243790853254,5804.0,1.0097425191370912,33.0,32.0,False,74080.0,0.0,733056.0,285000.0,673536.0,214000.0
gzip,5_1,10,0.05,4.0,0.0,5440.0,956176.0,4093.0,3935.0,206652.0,56356.0,233175.0,97.0,864.0,13380.0,0.0,27110.0,2929980.0,127472.0,127141.0,4005694.0,876348.0,464482.0,1192930.0,270448.0,136741.0,33.0,0.0,21984.0,1779092.0,40352.0,40141.0,0.0,0.0,0.0,0.0,0.523818,1399679.0,0.34942234728863464,369916.0,383296.0,0.8252117412515447,327668.0,0.37390169202189083,44076.0,0.34667023226181953,1779092.0,0.6072027795411573,110241.0,0.6040172480864376,5824.0,1.0132219902574808,33.0,32.0,False,74336.0,1000.0,773296.0,316000.0,706672.0,236000.0
gzip,5_13,1,0.05,16.0,0.0,1237.0,738892.0,4075.0,3926.0,261598.0,57128.0,20794.0,97.0,864.0,13397.0,0.0,32277.0,2979716.0,129550.0,129124.0,4005694.0,878136.0,668998.0,1291204.0,306640.0,538158.0,46.0,0.0,31949.0,1866392.0,60421.0,60184.0,0.0,0.0,0.0,0.0,0.10679200000000001,1552899.0,0.3876728976302234,558952.0,572349.0,0.8555317056254279,364632.0,0.4152340867473831,64110.0,0.4964994888634181,1866392.0,0.6263657341840632,758995.0,0.9220761550021442,5856.0,1.0187891440501045,46.0,46.0,False,47520.0,1000.0,1831664.0,1983000.0,1816896.0,2034000.0
gzip,5_13,5,0.05,16.0,0.0,1237.0,738892.0,4075.0,3926.0,261598.0,57128.0,20794.0,97.0,864.0,13397.0,0.0,32277.0,2979716.0,129550.0,129124.0,4005694.0,878136.0,668998.0,1291204.0,306640.0,548867.0,46.0,0.0,31949.0,1865596.0,63578.0,63363.0,0.0,0.0,0.0,0.0,0.091557,1552899.0,0.3876728976302234,569661.0,583058.0,0.8715392273220548,364632.0,0.4152340867473831,67289.0,0.5211192342244664,1865596.0,0.6260985946311662,681217.0,0.8275864163559651,5856.0,1.0187891440501045,46.0,46.0,False,61872.0,2000.0,2220608.0,1939000.0,2201264.0,1994000.0
gzip,5_13,10,0.05,16.0,0.0,1237.0,738892.0,4075.0,3926.0,261598.0,57128.0,20794.0,97.0,864.0,13397.0,0.0,32277.0,2979716.0,129550.0,129124.0,4005694.0,878136.0,668998.0,1291204.0,306640.0,553170.0,46.0,0.0,31949.0,1867964.0,64763.0,64525.00000000001,0.0,0.0,0.0,0.0,0.084,1552899.0,0.3876728976302234,573964.0,587361.0,0.8779712345926296,364632.0,0.4152340867473831,68451.0,0.5301183358632012,1867964.0,0.6268933012407893,756376.0,0.9188944246219037,5856.0,1.0187891440501045,46.0,46.0,False,80496.0,1000.0,6161952.0,1912000.0,5989840.0,1807000.0
gzip,5_6,1,0.05,2.0,0.0,384.0,1164144.0,5483.0,5274.0,435098.0,90714.0,23785.0,97.0,93.0,14134.0,0.0,2609.0,2468416.0,47857.0,47551.0,4005710.0,876238.0,593626.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.252531,435195.0,0.10864366117367458,23785.0,37920.0,0.06387860369997271,90811.0,0.10363736792971773,5274.0,0.11091249395386006,1164144.0,0.47161580543960174,1623.0,0.9001663893510815,5840.0,1.0006854009595614,13.0,0.0,False,20576.0,0.0,45344.0,0.0,,
gzip,5_6,5,0.05,2.0,0.0,384.0,1164144.0,5483.0,5274.0,435098.0,90714.0,23785.0,97.0,93.0,14134.0,0.0,2609.0,2468416.0,47857.0,47551.0,4005710.0,876238.0,593626.0,654592.0,137426.0,70813.0,13.0,0.0,1861.0,1591220.0,14798.0,14507.0,1093116.0,228774.0,76792.0,0.0,0.175893,1089787.0,0.27205838665305276,17806.0,108732.0,0.18316583168526984,228233.0,0.2604691875951511,19781.0,0.41599545750878003,1591220.0,0.6446320231273821,5234.0,2.9029395452024405,5840.0,1.0006854009595614,13.0,0.0,False,19552.0,0.0,54000.0,0.0,52576.0,0.0
gzip,5_6,10,0.05,2.0,0.0,384.0,1164144.0,5483.0,5274.0,435098.0,90714.0,23785.0,97.0,93.0,14134.0,0.0,2609.0,2468416.0,47857.0,47551.0,4005710.0,876238.0,593626.0,654592.0,137426.0,68472.0,13.0,0.0,1861.0,1594532.0,12149.0,11921.0,1093116.0,228774.0,76571.0,0.0,0.092654,1089787.0,0.27205838665305276,15686.0,106391.0,0.1792222712617035,228233.0,0.2604691875951511,17195.0,0.36161174318100564,1594532.0,0.6459737742746765,3982.0,2.208541320022185,5840.0,1.0006854009595614,13.0,0.0,False,20512.0,0.0,60640.0,0.0,58608.0,0.0
gzip,5_7,1,0.05,4.0,0.0,1288.0,1190912.0,5268.0,5097.0,387118.0,81793.0,30158.0,97.0,80.0,14033.0,0.0,5585.0,2552752.0,59091.0,58839.0,4005694.0,877598.0,684912.0,900202.0,188768.0,74324.0,18.0,0.0,4687.0,1670648.0,18335.0,18110.0,1290056.0,271069.0,92049.0,0.0,0.050852,1287417.0,0.32139674173813576,12433.0,118515.0,0.17303682808886398,270641.0,0.30838835093060835,23207.0,0.3944152687843097,1670648.0,0.6544497859564893,8710.0,1.422273024167211,5960.0,1.0212474297464016,18.0,18.0,False,42464.0,0.0,188672.0,9000.0,171072.0,5000.0
gzip,5_7,5,0.05,4.0,0.0,1288.0,1190912.0,5268.0,5097.0,387118.0,81793.0,30158.0,97.0,80.0,14033.0,0.0,5585.0,2552752.0,59091.0,58839.0,4005694.0,877598.0,684912.0,900202.0,188768.0,73388.0,18.0,0.0,4687.0,1662568.0,15368.0,15167.0,1290056.0,271069.0,85895.0,0.0,0.046249,1287417.0,0.32139674173813576,17651.0,117579.0,0.17167022916812671,270641.0,0.30838835093060835,20264.0,0.34439742347762536,1662568.0,0.6512845744514155,10386.0,1.6959503592423253,5896.0,1.0102810143934202,18.0,18.0,False,320480.0,1000.0,555136.0,7000.0,516944.0,5000.0
gzip,5_7,10,0.05,4.0,0.0,1288.0,1190912.0,5268.0,5097.0,387118.0,81793.0,30158.0,97.0,80.0,14033.0,0.0,5585.0,2552752.0,59091.0,58839.0,4005694.0,877598.0,684912.0,900202.0,188768.0,77971.0,18.0,0.0,4687.0,1664980.0,18287.0,18046.0,1290056.0,271069.0,86723.0,0.0,0.042825999999999996,1287417.0,0.32139674173813576,21406.0,122162.0,0.17836159973836055,270641.0,0.30838835093060835,23143.0,0.39332755485307364,1664980.0,0.6522294370937718,43621.0,7.122958850424559,5824.0,0.997943797121316,18.0,18.0,False,326896.0,2000.0,2580464.0,22000.0,2396784.0,16000.0
nanoxml,1_1,1,0.05,10.0,0.0,15.0,62096.0,312.0,252.0,232.0,150.0,23223.0,494.0,383.0,189854.0,0.0,74.0,162820.0,665.0,1010.0,4234.0,1424.0,1066087.0,390.0,231.0,654913.0,24.0,0.0,49.0,133676.0,432.0,367.2,608.0,302.0,678136.0,0.0,0.713335,1116.0,0.26358053849787433,62774.0,1056312.0,0.9357325658340575,764.0,0.5365168539325843,516.0,1.0217821782178218,133676.0,0.8210047905662695,3230.0,1.9260584376863448,5840.0,1.0048176187198898,29.0,24.0,False,19856.0,8.3,22128.0,10.54,20912.0,9.73
nanoxml,1_1,5,0.05,10.0,0.0,15.0,62096.0,312.0,252.0,232.0,150.0,20771.0,494.0,383.0,187402.0,0.0,74.0,162820.0,665.0,1010.0,4234.0,1424.0,1063635.0,828.0,364.0,679331.0,29.0,0.0,71.0,159400.0,549.0,510.0,1060.0,439.0,700102.0,0.0,0.62429,1554.0,0.36702881435994333,65226.0,1083182.0,0.959535319228851,897.0,0.6299157303370787,635.0,1.2574257425742574,159400.0,0.9789952094337305,3204.0,1.9105545617173525,5868.0,1.0096352374397797,29.0,24.0,False,19840.0,8.24,21968.0,10.61,21664.0,11.03
nanoxml,1_1,10,0.05,10.0,0.0,15.0,62096.0,312.0,252.0,232.0,150.0,20731.0,494.0,383.0,187362.0,0.0,74.0,162820.0,665.0,1010.0,4234.0,1424.0,1063595.0,828.0,364.0,678917.0,29.0,0.0,71.0,157820.0,498.0,441.59999999999997,1060.0,439.0,699648.0,0.0,0.552022,1554.0,0.36702881435994333,65266.0,1082808.0,0.9592040118313947,897.0,0.6299157303370787,578.0,1.1445544554455445,157820.0,0.9692912418621791,3192.0,1.9033989266547406,5828.0,1.0027529249827942,29.0,24.0,False,20560.0,8.26,21504.0,11.34,21120.0,10.5
nanoxml,1_2,1,0.05,9.0,0.0,24.0,66992.0,369.0,316.8,232.0,138.0,-2405.0,494.0,383.0,125248.0,0.0,123.0,161472.0,618.0,1004.0,4236.0,1427.0,818755.0,2676.0,900.0,819991.0,46.0,0.0,119.0,160888.0,652.0,613.1999999999999,2908.0,982.0,817586.0,0.0,0.451996,3402.0,0.8031161473087819,87253.0,1204593.0,1.3295611076281888,1421.0,0.9957953749124037,775.0,1.543824701195219,160888.0,0.9963832738803012,3221.0,2.2430362116991645,5876.0,1.013103448275862,47.0,46.0,False,20400.0,8.25,23184.0,13.52,22688.0,13.49
nanoxml,1_2,5,0.05,9.0,0.0,24.0,66992.0,369.0,316.8,232.0,138.0,32928.0,494.0,383.0,160581.0,0.0,123.0,161472.0,618.0,1004.0,4236.0,1427.0,854088.0,2692.0,906.0,1057996.0,47.0,0.0,121.0,161112.0,623.0,597.6,2924.0,988.0,1090924.0,0.0,0.393737,3418.0,0.8068932955618509,51920.0,1407265.0,1.5532589116210895,1427.0,1.0,762.0,1.5179282868525896,161112.0,0.9977705112960761,3301.0,2.2987465181058497,5876.0,1.013103448275862,47.0,46.0,False,20560.0,8.95,23520.0,17.43,22464.0,17.0
nanoxml,1_2,10,0.05,9.0,0.0,24.0,66992.0,369.0,316.8,232.0,138.0,31781.0,494.0,383.0,159434.0,0.0,123.0,161472.0,618.0,1004.0,4236.0,1427.0,852941.0,2692.0,906.0,1055018.0,47.0,0.0,121.0,160828.0,612.0,562.8,2924.0,988.0,1086799.0,0.0,0.32059299999999996,3418.0,0.8068932955618509,53067.0,1405434.0,1.5512379581637248,1427.0,1.0,733.0,1.4601593625498008,160828.0,0.9960116924296473,2982.0,2.0766016713091924,5876.0,1.013103448275862,47.0,46.0,False,19904.0,8.31,23536.0,21.55,23328.0,18.11
