nanoxml,3_1,1,start
nanoxml,3_1,1,prune.mine.size,5792
nanoxml,3_1,1,prune.mine.time,1745
nanoxml,3_1,1,boost.profile.time,75516
nanoxml,3_1,1,boost.profile.size,187
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/nanoxml/versions/v3/subv1/boost/output.sites
nanoxml,3_1,1,boost.profile.number,330
nanoxml,3_1,1,prune.profile.time,737580
nanoxml,3_1,1,prune.profile.size,478
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/nanoxml/versions/v3/subv1/prune/output.sites
nanoxml,3_1,1,prune.profile.number,1118
nanoxml,3_1,1,prune-minus-boost.profile.time,704774
nanoxml,3_1,1,prune-minus-boost.profile.size,420
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/nanoxml/versions/v3/subv1/prune-minus-boost/output.sites
nanoxml,3_1,1,prune-minus-boost.profile.number,958
nanoxml,3_1,1,end
