,pid,bid,top-k,boost,boost.functions.count,boost.includes,boost.mine.size,boost.mine.time,boost.preprocess.number,boost.preprocess.size,boost.preprocess.time,boost.preprocess.time_p,boost.profile.number,boost.profile.size,boost.profile.time,coarse-grained.profile.number,coarse-grained.profile.size,coarse-grained.profile.time,end,fine-grained.mine.size,fine-grained.mine.time,fine-grained.preprocess.number,fine-grained.preprocess.size,fine-grained.preprocess.time,fine-grained.preprocess.time_p,fine-grained.profile.number,fine-grained.profile.size,fine-grained.profile.time,prune-minus-boost.profile.number,prune-minus-boost.profile.size,prune-minus-boost.profile.time,prune.functions.count,prune.includes,prune.mine.size,prune.mine.time,prune.preprocess.number,prune.preprocess.size,prune.preprocess.time,prune.preprocess.time_p,prune.profile.number,prune.profile.size,prune.profile.time,start,theta
134,nanoxml,3_7,10,0.05,10.0,0.0,5836.0,1619.0,22.0,73336.0,352.0,252.0,338.0,190.0,80211.0,0.0,0.0,0.0,0.0,5884.0,1591.0,166.0,198628.0,755.0,638.0,0.0,0.0,0.0,1340.0,538.0,725931.0,43.0,0.0,5836.0,1523.0,165.0,161712.0,606.0,494.0,1678.0,652.0,738064.0,0.0,0.131279
135,nanoxml,4_1,1,0.05,3.0,0.0,5832.0,1297.0,15.0,55720.0,332.0,228.0,650.0,264.0,188749.0,594.0,456.0,273248.0,0.0,5844.0,1416.0,162.0,215864.0,775.0,637.0,5012.0,1707.0,920133.0,1794.0,676.0,752330.0,49.0,0.0,5796.0,1406.0,147.0,161780.0,621.0,490.0,2444.0,865.0,872441.0,0.0,0.18188800000000002
136,nanoxml,4_1,5,0.05,3.0,0.0,5820.0,1252.0,15.0,55220.0,339.0,242.0,650.0,264.0,189144.0,0.0,0.0,0.0,0.0,5796.0,1277.0,162.0,218040.0,764.0,633.0,0.0,0.0,0.0,2086.0,777.0,778588.0,58.0,0.0,5804.0,1301.0,152.0,160852.0,653.0,518.0,2736.0,966.0,901242.0,0.0,0.05839400000000001
137,nanoxml,4_1,10,0.05,3.0,0.0,5828.0,1344.0,15.0,55676.0,354.0,242.0,650.0,264.0,190014.0,0.0,0.0,0.0,0.0,5920.0,1236.0,162.0,218300.0,744.0,610.0,0.0,0.0,0.0,2088.0,779.0,783721.0,59.0,0.0,5816.0,1460.0,152.0,161768.0,641.0,524.0,2738.0,967.0,896086.0,0.0,0.030236000000000002
138,nanoxml,4_2,1,0.05,4.0,0.0,5828.0,1490.0,6.0,44920.0,309.0,204.0,306.0,167.0,84149.0,594.0,456.0,264505.0,0.0,5840.0,1785.0,164.0,182120.0,737.0,598.0,5012.0,1709.0,891445.0,2126.0,768.0,888280.0,46.0,0.0,6052.0,1718.0,154.0,161992.0,634.0,513.0,2432.0,860.0,901831.0,0.0,0.234513
139,nanoxml,4_2,5,0.05,4.0,0.0,5836.0,1476.0,6.0,45640.0,324.0,233.0,306.0,167.0,84171.0,0.0,0.0,0.0,0.0,5792.0,1518.0,164.0,183308.0,722.0,603.0,0.0,0.0,0.0,2126.0,768.0,889043.0,46.0,0.0,5844.0,1499.0,154.0,160500.0,665.0,530.0,2432.0,860.0,906692.0,0.0,0.15826700000000002
140,nanoxml,4_2,10,0.05,4.0,0.0,5840.0,1431.0,6.0,45432.0,298.0,198.0,306.0,167.0,83298.0,0.0,0.0,0.0,0.0,5784.0,1519.0,164.0,182540.0,709.0,607.0,0.0,0.0,0.0,2126.0,768.0,882100.0,46.0,0.0,5800.0,1632.0,154.0,162620.0,677.0,543.0,2432.0,860.0,903860.0,0.0,0.15826700000000002
141,nanoxml,4_3,1,0.05,13.0,0.0,5828.0,3646.0,23.0,78416.0,308.0,216.0,270.0,170.0,90081.0,594.0,456.0,225053.0,0.0,5856.0,7787.0,75.0,160900.0,552.0,444.0,5010.0,1707.0,729808.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5010.0,4.0,1.0,0.0,0.71854
142,nanoxml,4_3,5,0.05,13.0,0.0,5820.0,1506.0,23.0,78948.0,369.0,239.0,270.0,170.0,94715.0,0.0,0.0,0.0,0.0,5844.0,1375.0,75.0,161236.0,635.0,500.0,0.0,0.0,0.0,836.0,362.0,550287.0,31.0,0.0,5828.0,1474.0,65.0,162524.0,504.0,382.0,1098.0,454.0,582227.0,0.0,0.650859
143,nanoxml,4_3,10,0.05,13.0,0.0,5864.0,1382.0,23.0,73956.0,394.0,260.0,270.0,170.0,96117.0,0.0,0.0,0.0,0.0,5788.0,1349.0,75.0,161104.0,647.0,521.0,0.0,0.0,0.0,894.0,381.0,553486.0,35.0,0.0,5788.0,1418.0,67.0,163012.0,550.0,434.0,1164.0,475.0,586426.0,0.0,0.534488
144,nanoxml,4_4,1,0.05,3.0,0.0,5900.0,1610.0,4.0,42516.0,305.0,198.0,250.0,152.0,80811.0,594.0,456.0,286332.0,0.0,5832.0,1603.0,173.0,224120.0,729.0,604.0,5012.0,1709.0,952293.0,2182.0,783.0,887689.0,46.0,0.0,5884.0,1379.0,161.0,161692.0,669.0,538.0,2432.0,860.0,902138.0,0.0,0.25473
145,nanoxml,4_4,5,0.05,3.0,0.0,5796.0,4764.0,4.0,42108.0,289.0,182.0,250.0,152.0,81395.0,0.0,0.0,0.0,0.0,5800.0,1290.0,173.0,222932.0,852.0,731.0,0.0,0.0,0.0,2182.0,783.0,883472.0,46.0,0.0,5872.0,1339.0,161.0,161772.0,618.0,483.0,2432.0,860.0,902089.0,0.0,0.25473
146,nanoxml,4_4,10,0.05,3.0,0.0,5852.0,1568.0,4.0,42316.0,294.0,181.0,250.0,152.0,81480.0,0.0,0.0,0.0,0.0,5788.0,1294.0,173.0,223904.0,800.0,670.0,0.0,0.0,0.0,2182.0,783.0,886986.0,46.0,0.0,5912.0,1689.0,161.0,161712.0,658.0,519.0,2432.0,860.0,902363.0,0.0,0.25473
147,nanoxml,4_6,1,0.05,4.0,0.0,5832.0,1236.0,8.0,46440.0,327.0,233.0,306.0,167.0,81933.0,594.0,456.0,285340.0,0.0,5908.0,1373.0,169.0,192380.0,734.0,594.0,5006.0,1707.0,949141.0,2120.0,766.0,883455.0,46.0,0.0,5788.0,1346.0,159.0,161336.0,664.0,534.0,2426.0,858.0,900668.0,0.0,0.234614
148,nanoxml,4_6,5,0.05,4.0,0.0,5872.0,1304.0,8.0,46012.0,337.0,230.0,306.0,167.0,82052.0,0.0,0.0,0.0,0.0,5832.0,1348.0,169.0,191828.0,763.0,637.0,0.0,0.0,0.0,2120.0,766.0,883953.0,46.0,0.0,5832.0,1425.0,159.0,162004.0,674.0,551.0,2426.0,858.0,898888.0,0.0,0.18277100000000002
149,nanoxml,4_6,10,0.05,4.0,0.0,5844.0,1231.0,8.0,45972.0,335.0,226.0,306.0,167.0,81898.0,0.0,0.0,0.0,0.0,5836.0,1272.0,169.0,191660.0,751.0,627.0,0.0,0.0,0.0,2120.0,766.0,796866.0,46.0,0.0,5900.0,1228.0,159.0,160728.0,638.0,502.0,2426.0,858.0,807470.0,0.0,0.18277100000000002
150,nanoxml,4_7,1,0.05,4.0,0.0,5784.0,1757.0,8.0,45748.0,345.0,251.0,306.0,167.0,79149.0,594.0,456.0,272579.0,0.0,5832.0,2738.0,171.0,197872.0,736.0,625.0,5012.0,1709.0,831521.0,2126.0,768.0,742685.0,46.0,0.0,5832.0,1343.0,161.0,162084.0,667.0,548.0,2432.0,860.0,775748.0,0.0,0.234614
151,nanoxml,4_7,5,0.05,4.0,0.0,5792.0,1406.0,8.0,45848.0,315.0,201.0,306.0,167.0,77485.0,0.0,0.0,0.0,0.0,5952.0,1414.0,171.0,198740.0,769.0,647.0,0.0,0.0,0.0,2126.0,768.0,738211.0,46.0,0.0,5844.0,4308.0,161.0,161556.0,655.0,520.0,2432.0,860.0,770121.0,0.0,0.18277100000000002
152,nanoxml,4_7,10,0.05,4.0,0.0,5840.0,1573.0,8.0,45956.0,289.0,196.0,306.0,167.0,79774.0,0.0,0.0,0.0,0.0,5856.0,1657.0,171.0,195668.0,757.0,656.0,0.0,0.0,0.0,2126.0,768.0,713780.0,46.0,0.0,5888.0,1484.0,161.0,161116.0,614.0,500.0,2432.0,860.0,716346.0,0.0,0.18277100000000002
153,sed,2_1,1,0.05,7.0,0.0,5828.0,2074.0,1553.0,1119568.0,3595.0,3430.0,107964.0,39067.0,8479.0,155.0,186.0,3168.0,0.0,5896.0,5406.0,2347.0,1730952.0,27195.0,27007.0,1099856.0,408297.0,57218.0,34902.0,12533.0,5371.0,9.0,0.0,5868.0,1676.0,2060.0,1160984.0,4578.0,4396.0,144142.0,51945.0,10446.0,0.0,0.449187
154,sed,2_1,5,0.05,7.0,0.0,5784.0,1551.0,1554.0,1120244.0,3682.0,3489.0,107964.0,39067.0,8516.0,0.0,0.0,0.0,0.0,5920.0,1627.0,2347.0,1727840.0,26901.0,26630.0,0.0,0.0,0.0,34902.0,12533.0,4879.0,9.0,0.0,5872.0,1522.0,2059.0,1158688.0,4436.0,4252.0,144142.0,51945.0,10141.0,0.0,0.431171
155,sed,2_1,10,0.05,7.0,0.0,5788.0,1455.0,1552.0,1120008.0,3467.0,3317.0,107964.0,39067.0,8729.0,0.0,0.0,0.0,0.0,5788.0,3588.0,2347.0,1726556.0,28443.0,28246.0,0.0,0.0,0.0,34902.0,12533.0,4983.0,9.0,0.0,5856.0,1633.0,2061.0,1159956.0,4896.0,4757.0,144142.0,51945.0,10030.0,0.0,0.41273699999999997
156,sed,3_1,1,0.05,11.0,0.0,5864.0,1532.0,23.0,174384.0,1118.0,994.0,26376.0,9698.0,4660.0,97.0,137.0,3559.0,0.0,5864.0,1971.0,29.0,1528940.0,10613.0,10394.0,490644.0,179292.0,35227.0,0.0,4.0,0.0,11.0,0.0,5908.0,1177.0,23.0,174420.0,1010.0,909.0,26376.0,9698.0,5102.0,0.0,0.08824
157,sed,3_1,5,0.05,11.0,0.0,5816.0,1150.0,23.0,175428.0,1123.0,1027.0,26376.0,9698.0,5133.0,0.0,0.0,0.0,0.0,5844.0,1135.0,29.0,1526936.0,10091.0,9898.0,0.0,0.0,0.0,0.0,4.0,1.0,11.0,0.0,5828.0,1327.0,23.0,174340.0,1058.0,959.0,26376.0,9698.0,5229.0,0.0,0.000155
158,sed,3_1,10,0.05,11.0,0.0,5900.0,1518.0,23.0,174692.0,1014.0,891.0,26376.0,9698.0,5126.0,0.0,0.0,0.0,0.0,5884.0,1321.0,29.0,1528472.0,11282.0,11071.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,5792.0,1710.0,23.0,174440.0,1016.0,876.0,26376.0,9698.0,5702.0,0.0,0.000155
159,sed,3_2,1,0.05,8.0,0.0,5848.0,1329.0,241.0,170540.0,934.0,829.0,17804.0,6445.0,4446.0,97.0,137.0,3500.0,0.0,5872.0,1621.0,2189.0,1558880.0,13141.0,12897.0,490644.0,179256.0,34456.0,180008.0,64832.0,11781.0,30.0,0.0,5844.0,3754.0,1075.0,1429472.0,5086.0,4938.0,191620.0,68958.0,12360.0,0.0,0.05567999999999999
160,sed,3_2,5,0.05,8.0,0.0,5828.0,2979.0,241.0,171364.0,894.0,809.0,17804.0,6445.0,4128.0,0.0,0.0,0.0,0.0,5816.0,2085.0,2189.0,1560736.0,11841.0,11640.0,0.0,0.0,0.0,375226.0,138055.0,30799.0,54.0,0.0,5868.0,1465.0,2160.0,1531348.0,10518.0,10329.0,402942.0,147901.0,33135.0,0.0,0.016781
161,sed,3_2,10,0.05,8.0,0.0,5816.0,1404.0,241.0,170888.0,882.0,784.0,17804.0,6445.0,4044.0,0.0,0.0,0.0,0.0,5948.0,2091.0,2189.0,1556920.0,13513.0,13281.0,0.0,0.0,0.0,375226.0,138055.0,30047.0,54.0,0.0,5912.0,2226.0,2159.0,1533632.0,9540.0,9340.0,402942.0,147901.0,30901.0,0.0,0.00825
162,sed,3_5,1,0.05,4.0,0.0,5836.0,1625.0,826.0,303256.0,1051.0,948.0,15806.0,5923.0,4453.0,97.0,137.0,4835.0,0.0,5820.0,19097.0,6803.0,1596652.0,27161.0,26978.0,490644.0,179291.0,34478.0,3758.0,1448.0,3734.0,1.0,0.0,5860.0,1632.0,157.0,133596.0,605.0,492.0,3758.0,1448.0,3716.0,0.0,0.9451430000000001
163,sed,3_5,5,0.05,4.0,0.0,5876.0,1420.0,826.0,302576.0,1041.0,917.0,15806.0,5923.0,3990.0,0.0,0.0,0.0,0.0,5904.0,13169.0,6803.0,1597580.0,22969.0,22779.0,0.0,0.0,0.0,360916.0,132723.0,30380.0,49.0,0.0,5832.0,11987.0,6668.0,1570784.0,19162.0,18970.0,386968.0,142286.0,30775.0,0.0,0.585583
164,sed,3_5,10,0.05,4.0,0.0,5804.0,2087.0,826.0,302956.0,1661.0,1527.0,15806.0,5923.0,4483.0,0.0,0.0,0.0,0.0,5836.0,28320.0,6803.0,1596252.0,34650.0,34356.0,0.0,0.0,0.0,360916.0,132723.0,32589.0,50.0,0.0,5796.0,20197.0,6669.0,1568076.0,25600.0,25438.0,386982.0,142292.0,30495.0,0.0,0.558912
165,siena,1_2,1,0.05,16.0,0.0,5940.0,1456.0,21.0,100648.0,573.0,428.0,1038.0,848.0,2407156.0,245.0,370.0,1315115.0,0.0,5876.0,8186.0,116.0,315792.0,1350.0,1209.0,19460.0,11781.0,2826496.0,3384.0,2191.0,1694234.0,16.0,0.0,5820.0,1512.0,55.0,159556.0,584.0,464.0,4422.0,2859.0,2422697.0,0.0,0.121273
166,siena,1_2,5,0.05,16.0,0.0,5848.0,1535.0,21.0,101144.0,407.0,331.0,1038.0,848.0,1920785.0,0.0,0.0,0.0,0.0,5800.0,1389.0,116.0,316960.0,1750.0,1633.0,0.0,0.0,0.0,3384.0,2191.0,1681221.0,16.0,0.0,5816.0,1517.0,55.0,159012.0,683.0,543.0,4422.0,2859.0,2524887.0,0.0,0.10935
167,siena,1_2,10,0.05,16.0,0.0,5816.0,1748.0,21.0,101064.0,418.0,299.0,1038.0,848.0,1889526.0,0.0,0.0,0.0,0.0,5832.0,1606.0,116.0,317420.0,1324.0,1171.0,0.0,0.0,0.0,5570.0,3431.0,1814053.0,21.0,0.0,5864.0,1826.0,55.0,166868.0,686.0,570.0,6608.0,4100.0,2357337.0,0.0,0.088326
168,space,10_-,1,0.05,9.0,0.0,5868.0,1672.0,297.0,565088.0,1664.0,1506.0,5800.0,7532.0,9637.0,136.0,528.0,8244.0,0.0,5912.0,60179.0,4300.0,1923400.0,84736.0,84438.0,459134.0,567278.0,74777.0,175456.0,220378.0,41768.0,60.0,0.0,5824.0,48992.0,3486.0,1678560.0,38272.0,38000.0,197760.0,247683.0,45182.0,0.0,0.49479799999999996
169,space,10_-,5,0.05,9.0,0.0,5808.0,2098.0,300.0,565244.0,1626.0,1460.0,5800.0,7532.0,9581.0,0.0,0.0,0.0,0.0,5796.0,60205.0,4300.0,1924636.0,84993.0,84709.0,0.0,0.0,0.0,175456.0,220378.0,41228.0,60.0,0.0,5908.0,51040.0,3491.0,1678724.0,38988.0,38703.0,197760.0,247683.0,44525.0,0.0,0.487138
170,space,10_-,10,0.05,9.0,0.0,5920.0,3270.0,300.0,565080.0,1777.0,1618.0,5800.0,7532.0,9756.0,0.0,0.0,0.0,0.0,5788.0,64396.0,4300.0,1925044.0,90294.0,90005.0,0.0,0.0,0.0,175456.0,220378.0,41105.0,60.0,0.0,5836.0,55456.0,3491.0,1678188.0,41162.0,40917.0,197760.0,247683.0,45725.0,0.0,0.48008100000000004
171,space,11_-,1,0.05,10.0,0.0,5792.0,1599.0,510.0,950204.0,2258.0,2091.0,9550.0,12109.0,10889.0,136.0,520.0,8169.0,0.0,5808.0,38093.0,6987.0,1960828.0,131745.0,131533.0,459134.0,567270.0,76032.0,153008.0,192958.0,38591.0,58.0,0.0,5788.0,39051.0,4423.0,1703844.0,47808.0,47611.0,191874.0,240498.0,42862.0,0.0,0.475177
172,space,11_-,5,0.05,10.0,0.0,5816.0,1306.0,510.0,951528.0,2147.0,1973.0,9550.0,12109.0,10367.0,0.0,0.0,0.0,0.0,5828.0,40103.0,6987.0,1960136.0,149650.0,149421.0,0.0,0.0,0.0,153008.0,192958.0,38015.0,58.0,0.0,5828.0,41756.0,4433.0,1707824.0,43326.0,43102.0,191874.0,240498.0,43940.0,0.0,0.469235
173,space,11_-,10,0.05,10.0,0.0,5888.0,1372.0,510.0,951316.0,2369.0,2177.0,9550.0,12109.0,9886.0,0.0,0.0,0.0,0.0,5808.0,41380.0,6987.0,1960088.0,142073.0,141800.0,0.0,0.0,0.0,153008.0,192958.0,36756.0,58.0,0.0,5860.0,37269.0,4429.0,1705544.0,44509.0,44326.0,191874.0,240498.0,44560.0,0.0,0.458259
174,space,12_-,1,0.05,10.0,0.0,5780.0,2924.0,303.0,569948.0,1624.0,1509.0,5372.0,7059.0,8882.0,136.0,524.0,8845.0,0.0,5832.0,111673.0,5185.0,1934348.0,90142.0,89944.0,459134.0,567274.0,73605.0,192652.0,241374.0,42159.0,69.0,0.0,5844.0,72996.0,4272.0,1723208.0,55431.0,55250.0,215028.0,268819.0,44173.0,0.0,0.098959
175,space,12_-,5,0.05,10.0,0.0,5840.0,1280.0,303.0,566028.0,1516.0,1380.0,5372.0,7059.0,9745.0,0.0,0.0,0.0,0.0,5784.0,106477.0,5185.0,1935340.0,90286.0,90050.0,0.0,0.0,0.0,192652.0,241374.0,46137.0,69.0,0.0,5836.0,72276.0,4273.0,1726944.0,53231.0,53045.0,215028.0,268819.0,46414.0,0.0,0.091701
176,space,12_-,10,0.05,10.0,0.0,5888.0,1316.0,303.0,565488.0,1653.0,1491.0,5372.0,7059.0,9797.0,0.0,0.0,0.0,0.0,5788.0,113582.0,5185.0,1934284.0,95006.0,94778.0,0.0,0.0,0.0,196188.0,245700.0,44134.0,70.0,0.0,5852.0,79922.0,4348.0,1746800.0,54861.0,54656.0,218564.0,273145.0,45294.0,0.0,0.085253
177,space,13_-,1,0.05,6.0,0.0,5808.0,1725.0,104.0,303004.0,1144.0,1021.0,5358.0,6983.0,9651.0,136.0,532.0,8326.0,0.0,5916.0,47034.0,5326.0,1948440.0,105270.0,105005.0,459134.0,567282.0,76637.0,179342.0,225116.0,41095.0,59.0,0.0,5876.0,35879.0,3490.0,1684896.0,41367.0,41128.0,204974.0,256428.0,46693.0,0.0,0.25914699999999996
178,space,13_-,5,0.05,6.0,0.0,5816.0,1503.0,104.0,301688.0,1130.0,999.0,5358.0,6983.0,8827.0,0.0,0.0,0.0,0.0,5872.0,48658.0,5326.0,1934968.0,105078.0,104825.0,0.0,0.0,0.0,208436.0,260723.0,44976.0,68.0,0.0,5816.0,41607.0,4189.0,1731284.0,50399.0,50153.0,234068.0,292036.0,46707.0,0.0,0.16100799999999998
179,space,13_-,10,0.05,6.0,0.0,5936.0,1316.0,104.0,301660.0,1078.0,955.0,5358.0,6983.0,9789.0,0.0,0.0,0.0,0.0,5872.0,47055.0,5326.0,1937420.0,99258.0,98968.0,0.0,0.0,0.0,208436.0,260723.0,44405.0,68.0,0.0,5780.0,42615.0,4196.0,1738872.0,48875.0,48635.0,234068.0,292036.0,47741.0,0.0,0.14898
180,space,14_-,1,0.05,6.0,0.0,5792.0,2099.0,99.0,302944.0,1338.0,1197.0,7466.0,9610.0,9717.0,136.0,535.0,7645.0,0.0,5920.0,16604.0,2832.0,1888320.0,65786.0,65488.0,458282.0,566132.0,77377.0,118894.0,151059.0,32508.0,42.0,0.0,5868.0,14407.0,2207.0,1598840.0,21644.0,21397.0,143400.0,181131.0,37312.0,0.0,0.6957369999999999
181,space,14_-,5,0.05,6.0,0.0,5844.0,2457.0,99.0,303320.0,1316.0,1172.0,7466.0,9610.0,10079.0,0.0,0.0,0.0,0.0,5892.0,15481.0,2832.0,1887604.0,62135.0,61816.0,0.0,0.0,0.0,118894.0,151059.0,31271.0,42.0,0.0,5836.0,14549.0,2201.0,1597220.0,20086.0,19903.0,143400.0,181131.0,36385.0,0.0,0.665725
182,space,14_-,10,0.05,6.0,0.0,5996.0,8441.0,99.0,304104.0,1220.0,1095.0,7466.0,9610.0,9131.0,0.0,0.0,0.0,0.0,5792.0,18952.0,2832.0,1886932.0,60263.0,60022.0,0.0,0.0,0.0,118894.0,151059.0,31343.0,42.0,0.0,5976.0,14231.0,2203.0,1599328.0,22294.0,22045.0,143400.0,181131.0,36108.0,0.0,0.592541
183,space,15_-,1,0.05,7.0,0.0,5828.0,1855.0,140.0,302612.0,1313.0,1171.0,6554.0,8464.0,9590.0,136.0,523.0,8271.0,0.0,5824.0,15459.0,3109.0,1893084.0,60036.0,59817.0,458282.0,566083.0,74388.0,123954.0,157275.0,32720.0,45.0,0.0,5856.0,12807.0,2355.0,1610060.0,20980.0,20772.0,148394.0,187248.0,37191.0,0.0,0.9669770000000001
184,space,15_-,5,0.05,7.0,0.0,5816.0,1832.0,140.0,303368.0,1273.0,1138.0,6554.0,8464.0,9633.0,0.0,0.0,0.0,0.0,5820.0,15432.0,3109.0,1892964.0,59046.0,58847.0,0.0,0.0,0.0,123954.0,157275.0,32962.0,45.0,0.0,5860.0,12888.0,2365.0,1609344.0,20795.0,20591.0,148394.0,187248.0,37551.0,0.0,0.9264600000000001
185,space,15_-,10,0.05,7.0,0.0,5860.0,1706.0,140.0,302312.0,1244.0,1103.0,6554.0,8464.0,9542.0,0.0,0.0,0.0,0.0,5856.0,15084.0,3109.0,1893140.0,59257.0,59040.0,0.0,0.0,0.0,123954.0,157275.0,32947.0,45.0,0.0,5864.0,13191.0,2355.0,1611912.0,21207.0,21004.0,148394.0,187248.0,37533.0,0.0,0.88907
186,space,16_-,1,0.05,6.0,0.0,5856.0,3553.0,156.0,315056.0,1439.0,1325.0,9126.0,11572.0,9820.0,136.0,528.0,8563.0,0.0,5816.0,45245.0,5783.0,1932612.0,108192.0,107936.0,459134.0,567278.0,73446.0,178958.0,224710.0,42317.0,61.0,0.0,5884.0,48433.0,3430.0,1692648.0,40155.0,39964.0,211904.0,264971.0,46788.0,0.0,0.496112
187,space,16_-,5,0.05,6.0,0.0,5876.0,2493.0,156.0,314444.0,1488.0,1367.0,9126.0,11572.0,10244.0,0.0,0.0,0.0,0.0,5792.0,48940.0,5783.0,1933056.0,116964.0,116710.0,0.0,0.0,0.0,184984.0,232078.0,40311.0,63.0,0.0,5816.0,47190.0,3487.0,1698080.0,46114.0,45879.0,217972.0,272391.0,46418.0,0.0,0.424054
188,space,16_-,10,0.05,6.0,0.0,5816.0,1402.0,156.0,315408.0,1427.0,1287.0,9126.0,11572.0,9960.0,0.0,0.0,0.0,0.0,5904.0,48300.0,5783.0,1932364.0,115289.0,115000.0,0.0,0.0,0.0,185298.0,232483.0,41837.0,64.0,0.0,5820.0,47747.0,3496.0,1701384.0,43722.0,43505.0,218286.0,272796.0,45384.0,0.0,0.355973
189,space,17_-,1,0.05,13.0,0.0,5872.0,2140.0,619.0,1093788.0,2409.0,2216.0,6596.0,8561.0,9895.0,136.0,528.0,8464.0,0.0,5864.0,64257.0,8169.0,1957236.0,142070.0,141810.0,459134.0,567278.0,74352.0,174488.0,219209.0,40379.0,61.0,0.0,5840.0,47080.0,3849.0,1700532.0,39484.0,39252.0,191934.0,240598.0,43753.0,0.0,0.293518
190,space,17_-,5,0.05,13.0,0.0,5828.0,1894.0,619.0,1093692.0,2491.0,2296.0,6596.0,8561.0,9612.0,0.0,0.0,0.0,0.0,5792.0,65212.0,8169.0,1957068.0,129060.0,128819.0,0.0,0.0,0.0,174488.0,219209.0,40625.0,61.0,0.0,5844.0,46229.0,3845.0,1677700.0,39920.0,39713.0,191934.0,240598.0,42640.0,0.0,0.287557
191,space,17_-,10,0.05,13.0,0.0,5816.0,4316.0,619.0,1092516.0,2628.0,2437.0,6596.0,8561.0,9626.0,0.0,0.0,0.0,0.0,5792.0,63458.0,8169.0,1955684.0,138038.0,137775.0,0.0,0.0,0.0,174488.0,219209.0,40244.0,64.0,0.0,5828.0,66705.0,4352.0,1708792.0,46791.0,46555.0,198930.0,249242.0,44359.0,0.0,0.279011
192,space,18_-,1,0.05,10.0,0.0,5820.0,1467.0,303.0,569856.0,1519.0,1356.0,5372.0,7059.0,9476.0,136.0,524.0,8577.0,0.0,6072.0,98666.0,5191.0,1986536.0,86688.0,86425.0,459134.0,567274.0,73547.0,192652.0,241374.0,43684.0,69.0,0.0,5980.0,74790.0,4272.0,1721600.0,48329.0,48086.0,215028.0,268819.0,46628.0,0.0,0.098959
193,space,18_-,5,0.05,10.0,0.0,5812.0,1479.0,303.0,566512.0,1462.0,1304.0,5372.0,7059.0,9635.0,0.0,0.0,0.0,0.0,5868.0,105251.0,5191.0,1986888.0,89579.0,89318.0,0.0,0.0,0.0,192652.0,241374.0,43548.0,69.0,0.0,5852.0,65906.0,4269.0,1716316.0,49117.0,48892.0,215028.0,268819.0,46348.0,0.0,0.091701
194,space,18_-,10,0.05,10.0,0.0,5796.0,1642.0,303.0,568156.0,1648.0,1480.0,5372.0,7059.0,9339.0,0.0,0.0,0.0,0.0,5820.0,99992.0,5191.0,1992296.0,85692.0,85370.0,0.0,0.0,0.0,196188.0,245700.0,43844.0,70.0,0.0,5872.0,74558.0,4345.0,1741680.0,50855.0,50624.0,218564.0,273145.0,47330.0,0.0,0.085253
195,space,19_-,1,0.05,9.0,0.0,5792.0,1941.0,279.0,568016.0,1680.0,1523.0,7304.0,9375.0,10032.0,136.0,528.0,8963.0,0.0,5868.0,79506.0,8604.0,1968768.0,137427.0,137152.0,459136.0,567283.0,75020.0,153008.0,192966.0,37115.0,57.0,0.0,5888.0,47246.0,3461.0,1670364.0,37485.0,37225.0,184732.0,231763.0,41757.0,0.0,0.399591
196,space,19_-,5,0.05,9.0,0.0,5844.0,1645.0,279.0,568284.0,1803.0,1629.0,7304.0,9375.0,10007.0,0.0,0.0,0.0,0.0,5872.0,76763.0,8604.0,1966604.0,153226.0,152961.0,0.0,0.0,0.0,153008.0,192966.0,38319.0,57.0,0.0,5800.0,44605.0,3465.0,1670796.0,35366.0,35123.0,184732.0,231763.0,43265.0,0.0,0.390317
197,space,19_-,10,0.05,9.0,0.0,5840.0,2407.0,279.0,569360.0,2015.0,1856.0,7304.0,9375.0,10496.0,0.0,0.0,0.0,0.0,5892.0,79399.0,8604.0,1965772.0,151230.0,150961.0,0.0,0.0,0.0,153008.0,192966.0,36839.0,57.0,0.0,5792.0,48658.0,3457.0,1670164.0,38361.0,38089.0,184732.0,231763.0,41931.0,0.0,0.375577
198,space,20_-,1,0.05,9.0,0.0,5860.0,1339.0,264.0,570000.0,1515.0,1383.0,8272.0,10551.0,8247.0,136.0,528.0,7543.0,0.0,5784.0,56444.0,4208.0,1925508.0,77805.0,77592.0,459134.0,567278.0,53437.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.370809
199,space,20_-,5,0.05,9.0,0.0,5832.0,1272.0,261.0,569860.0,1730.0,1569.0,8272.0,10551.0,10123.0,0.0,0.0,0.0,0.0,5884.0,61711.0,4205.0,1925564.0,84188.0,83892.0,0.0,0.0,0.0,205624.0,257255.0,46063.0,68.0,0.0,5804.0,57035.0,3581.0,1723812.0,48104.0,47850.0,233378.0,291210.0,48731.0,0.0,0.353785
200,space,20_-,10,0.05,9.0,0.0,5852.0,2028.0,264.0,569488.0,1690.0,1506.0,8272.0,10551.0,10233.0,0.0,0.0,0.0,0.0,5872.0,60132.0,4205.0,1926996.0,81691.0,81362.0,0.0,0.0,0.0,205624.0,257255.0,46763.0,68.0,0.0,5816.0,55497.0,3581.0,1738468.0,45403.0,45188.0,233378.0,291210.0,48146.0,0.0,0.339963
